,asin,title,categories
2981,0785159290,Marvel Masterworks: Atlas Era Strange Tales Volume 6,Books
2982,0785156488,"New Avengers, Vol. 6",Books
2983,0785159215,"The Punisher, Vol. 3",Books
2984,0785159428,Wolverine &amp; Captain America,Books
2985,0785156518,Marvel Adventures: Thor and Spider-Man (Marvel Adventures/Marvel Universe),Books
2986,0785158790,Marvel Masterworks: The Avengers Volume 12,Books
2987,0785159274,Marvel Masterworks: Atlas Era Jungle Adventures - Volume 3,Books
2988,078515955X,Marvel Masterworks: Iron Fist - Volume 2,Books
2989,0785157808,"Avenging Spider-Man: The Good, the Green and the Ugly",Books
2990,0785158723,Marvel Masterworks: The Uncanny X-Men - Volume 5,Books
2991,0785157506,The Art of Spider-Man Classic,Books
2992,0785159312,"Marvel Masterworks: Captain America, Vol. 2",Books
2993,0785159665,Spider-Man: The Next Chapter Volume 2 (Spider-Man (Marvel)),Books
2994,078515938X,Avengers: The Big Three (Avengers (Marvel Unnumbered)),Books
2995,0785159800,Captain America By Dan Jurgens - Volume 3,Books
2996,0785159789,Spider-Man Fights Substance Abuse (Spider-Man (Graphic Novels)),Books
2997,0785159681,Avengers: Legion Of The Unliving (Avengers (Marvel Unnumbered)),Books
2998,0785158669,Spider-Man: Marvel Team-Up by Claremont &amp; Byrne,Books
2999,0785159630,Marvel Masterworks: The Fantastic Four - Volume 14,Books
3000,0785158960,Fantastic Four: 1234,Books
3001,0785159371,Avengers: Earth's Mightiest Heroes Ultimate Collection (Avengers (Marvel Unnumbered)),Books
3002,0785155228,Avengers: Official Index to the Marvel Universe,Books
3003,0785159711,New Mutants Classic - Volume 7,Books
3004,0785159738,Counter X: X-Force: Rage War,Books
3005,078515907X,Marvel Masterworks: The Invincible Iron Man - Volume 2,Books
3006,0785159673,Spider-Man &amp; the New Warriors: The Hero Killers,Books
3007,0785158294,"Criminal, Vol. 6: Last of the Innocent",Books
3008,0785159592,Marvel Masterworks: Sgt. Fury - Volume 4,Books
3009,0785159436,Spider-Man: Masques,Books
3010,0785157212,Spider-Man: The Death of Jean DeWolff,Books
3011,0785159770,Spider-Man: The Next Chapter - Volume 3 (Spider-Man (Marvel)),Books
3012,0785159533,Marvel Masterworks: Daredevil - Volume 3,Books
3013,0785159746,Hulk: From the Marvel UK Vaults (Incredible Hulk),Books
3014,078515969X,X-Men: The Hidden Years - Volume 1,Books
3015,0785160159,The Avengers Omnibus Jack Kirby Dm Exclusive Variant (Volume 1),Books
3016,0785157743,Invincible Iron Man: Fear Itself,Books
3018,0785159029,Avengers/Defenders War,Books
3019,0785160396,Hulk: World War Hulks (Incredible Hulk),Books
3020,0785159797,Thing Classic - Volume 2 (The Thing),Books
3021,0785158812,Marvel Masterworks: Atlas Era Tales To Astonish Volume 4,Books
3022,078515891X,Deadpool - Volume 9: Institutionalized,Books
3023,0785153578,Amazing Spider-Man - Behind the Mask: Young Readers Novel,Books
3024,0785159703,Spider-Man: Identity Crisis (Spider-Man (Graphic Novels)),Books
3025,0785159932,"Uncanny X-Men, Vol. 1",Books
3026,078515860X,Magneto: Not a Hero,Books
3027,0785159258,Marvel Masterworks: Atlas Era Journey Into Mystery - Volume 4,Books
3028,0785160094,Spider-Man: Danger Zone,Books
3029,0785158553,Spider-Man: Deadly Foes of Spider-Man (Spider-Man (Graphic Novels)),Books
3030,0785160108,Spider-Man: Danger Zone (Amazing Spider-Man),Books
3031,0785160639,X-Factor - Volume 16: Together Again For The First Time (X-Factor (Graphic Novels)),Books
3032,0785159355,Marvel Masterworks: The Amazing Spider-Man - Volume 7,Books
3033,0785160078,Spider-Man: Lizard: No Turning Back (Amazing Spider-Man),Books
3034,0785159754,Marvel Masterworks: The Amazing Spider-Man - Volume 14,Books
3035,0785158340,Official Handbook of the Marvel Universe A to Z - Volume 5,Books
3036,0785159819,X-Man: The Man Who Fell to Earth,Books
3037,0785158227,X-Men by Chris Claremont and Jim Lee Omnibus - Volume 1 (X-Men Omnibus),Books
3038,0785157174,Ultimate Comics Ultimates By Jonathan Hickman - Volume 1,Books
3039,0785159908,"John Carter, Warlord of Mars Omnibus",Books
3040,0785160671,X-Men Legacy: Five Miles South of the Universe,Books
3041,0785157565,Essential Web of Spider-Man - Volume 1 (Spider-Man (Graphic Novels)),Books
3042,0785160523,Spider-Man: Perceptions,Books
3043,0785160469,"Invincible Iron Man, Vol. 9: Demon",Books
3044,0785159231,Deadpool Max: Second Cut,Books
3045,0785160353,Civil War Prose Novel,Books
3046,0785160612,X-Factor - Volume 15: They Keep Killing Madrox (X-Factor (Graphic Novels)),Books
3047,0785159339,Marvel Masterworks: Marvel Team-Up - Volume 2,Books
3048,0785160442,Villains for Hire: Knight Takes King,Books
3049,0785158987,The 'Nam - Volume 3,Books
3050,0785159851,"Anita Blake, Vampire Hunter: Guilty Pleasures Ultimate Collection",Books
3051,0785158642,Marvel Firsts: The 1960s,Books
3052,0785160477,Invincible Iron Man - Volume 9: Demon,Books
3053,0785160043,Spider-Man: Trouble on the Horizon,Books
3054,0785160558,X-Men: The Hidden Years - Volume 2,Books
3055,0785160426,John Carter: A Princess of Mars (John Carter of Mars),Books
3056,0785159878,Darkhawk Classic - Volume 1,Books
3057,078515986X,Captain America: Death of the Red Skull,Books
3058,0785160116,Deadpool - Volume 10: Evil Deadpool,Books
3059,078516099X,Red Hulk: Haunted (Hulk (Paperback Marvel)),Books
3060,0785158073,Fear Itself: Deadpool/Fearsome Four,Books
3061,0785157786,"Avenging Spider-Man, Vol. 1",Books
3062,078516071X,Avengers: Hawkeye Solo (Avengers (Marvel Unnumbered)),Books
3063,0785160892,Daken: Dark Wolverine: No More Heroes,Books
3064,078515941X,Deadpool Classic - Volume 6,Books
3065,0785159576,Marvel Masterworks: Ka-Zar - Volume 1,Books
3066,0785160698,X-Men: FF (X-Men (Marvel Hardcover)),Books
3067,0785157883,Astonishing X-Men - Volume 8: Children of the Brood,Books
3068,0785159975,"Uncanny X-Men, Vol. 3",Books
3069,0785160418,John Carter: World Of Mars,Books
3070,0785161317,"Spider-Man: The Complete Ben Reilly Epic, Book 4",Books
3071,0785160728,Avengers 1959 (Avengers (Marvel Paperback)),Books
3072,0785160590,X-Factor - Volume 14: Super Unnatural (X-Factor (Graphic Novels)),Books
3073,0785160795,Avengers by Brian Michael Bendis - Volume 4 (AVX),Books
3074,0785155414,Dark Tower Omnibus,Books
3075,0785157530,Captain Britain - Volume 2: Siege of Camelot,Books
3076,078516006X,Spider-Man: Ends of the Earth,Books
3077,0785159045,Annihilators: Earthfall,Books
3078,0785160744,"Carnage, U.S.A.",Books
3079,078516037X,Black Panther - The Most Dangerous Man Alive: The Kingpin of Wakanda,Books
3080,0785161325,Ultimate Comics Avengers by Mark Millar Omnibus,Books
3081,0785160019,The Amazing Spider-Man: Flying Blind,Books
3082,0785161007,"Daredevil, Vol. 3",Books
3083,0785160833,Captain America and Bucky: Old Wounds,Books
3084,0785160884,Daken: Dark Wolverine: No More Heroes,Books
3085,0785161015,"Daredevil, Vol. 3",Books
3086,0785160736,"Carnage, U.S.A.",Books
3087,0785158871,"Uncanny X-Force: The Dark Angel Saga, Book 2",Books
3088,078516104X,Daredevil by Mark Waid - Volume 5,Books
3089,0785161430,Wolverine: Back in Japan,Books
3090,0785161201,Secret Avengers by Rick Remender - Volume 2 (AVX) (Secret Avengers (Marvel)),Books
3091,0785160957,Hulk of Arabia,Books
3092,0785158626,Avengers: X-Sanction (Avengers (Marvel Hardcover)),Books
3093,0785160604,X-Factor: They Keep Killing Madrox (X-Factor (Graphic Novels)),Books
3094,0785161244,Venom: Devil's Pack,Books
3095,0785160817,Avengers by Brian Michael Bendis - Volume 5,Books
3096,0785156224,Sigil: Out of Time,Books
3097,0785160752,"Captain America, Vol. 3",Books
3098,0785160868,Captain America and Hawkeye,Books
3099,0785160167,"Powers, Vol. 4: Supergroup",Books
3100,0785160280,Nova Classic - Volume 1,Books
3101,0785161791,Astonishing X-Men: Northstar,Books
3102,0785161589,New Avengers by Brian Michael Bendis - Volume 5,Books
3103,0785161023,Daredevil by Mark Waid - Volume 4,Books
3104,0785161546,"Fantastic Four, Vol. 6",Books
3105,0785161562,"New Avengers, Vol. 4",Books
3106,0785161341,Ultimate Comics X-Men by Nick Spencer - Volume 2,Books
3107,078516040X,Annihilators,Books
3108,0785161767,Ultimate Comics Spider-Man by Brian Michael Bendis - Volume 3,Books
3110,0785161759,"Ultimate Comics Spider-Man, Vol. 3",Books
3111,0785161414,"Wolverine: Goodbye, Chinatown",Books
3112,0785161619,New Mutants Volume 7: Fight the Future,Books
3113,0785161988,Avengers: The Heroic Age,Books
3114,0785159835,"Powers, Vol. 2: Roleplay",Books
3115,0785160655,Spider-Man: The Graphic Novels,Books
3116,0785160434,Namor Visionaries by John Byrne - Volume 2 (Marvel Visionaries),Books
3117,0785161740,Ultimate Comics Ultimates by Sam Humphries - Volume 1,Books
3118,0785161864,Uncanny X-Force - Volume 7: Final Execution - Book 2,Books
3119,0785161872,X-Men: War Machines,Books
3120,0785160310,Avengers Academy: Final Exams,Books
3121,0785161813,Uncanny X-Force: Otherworld,Books
3122,0785160582,X-Factor: Super Unnatural (X-Factor (Graphic Novels)),Books
3123,0785161856,Uncanny X-Force: Final Execution - Book 2,Books
3124,0785162135,Punisher by Rick Remender Omnibus,Books
3125,0785162178,Spider-Man: Big Time Ultimate Collection,Books
3126,0785159991,"Wolverine and the X-Men, Vol. 3",Books
3127,0785161686,The Mighty Thor/Journey Into Mystery: Everything Burns,Books
3128,0785161457,Wolverine: Rot (Wolverine (Marvel Hardcover)),Books
3129,0785160779,Captain America by Ed Brubaker - Volume 4,Books
3130,0785162062,Avengers: The Many Faces of Henry Pym (Avengers (Marvel Unnumbered)),Books
3131,078515809X,Fear Itself: Ghost Rider,Books
3132,0785160973,Red Hulk: Mayan Rule (Hulk (Paperback Marvel)),Books
3133,0785162151,Incredible Hulks: World War Hulks,Books
3134,0785162356,Avengers: The Private War of Dr. Doom (Avengers (Marvel Unnumbered)),Books
3135,0785162127,Hulk: Heart of the Atom (Incredible Hulk (Marvel Unnumbered)),Books
3136,0785162313,Marvel Point One II,Books
3137,0785161724,Dark Avengers: The End is the Beginning,Books
3138,0785161139,Incredible Hulk by Jason Aaron - Volume 2,Books
3139,0785162437,"The Mighty Thor, Vol. 2",Books
3140,078516152X,"Fantastic Four, Vol. 5",Books
3141,078516183X,Uncanny X-Force: Final Execution - Book 1,Books
3142,0785161716,Thunderbolts: Like Lightning,Books
3143,0785161422,"Wolverine: Goodbye, Chinatown (Wolverine (Marvel) (Quality Paper))",Books
3144,0785162283,Spider-Man: Spider Island Companion,Books
3145,0785162275,Ultimate Comics Hawkeye,Books
3146,0785162577,Hulk: Boiling Point (Hulk (Hardcover Marvel)),Books
3147,0785162186,Spider-Man: Torment (Spider-Man (Graphic Novels)),Books
3148,0785162798,X-Women,Books
3149,0785160787,Captain America by Ed Brubaker - Volume 4,Books
3150,0785162739,X-Men: Beauty &amp; the Beast,Books
3151,078516197X,"Avengers Assemble, Vol. 4",Books
3152,0785161600,New Mutants - Volume 6: Deanimator,Books
3153,0785159614,Marvel Masterworks: The Defenders - Volume 3,Books
3154,078515728X,Captain Britain - Volume 1: Birth of a Legend,Books
3155,0785162690,X-Force: Child's Play,Books
3156,0785161368,Ultimate Comics X-Men by Brian Wood - Volume 1,Books
3157,0785162852,Essential X-Factor Volume 4 (Marvel Essential (Numbered)),Books
3158,0785159207,"The Punisher, Vol. 2",Books
3159,078516118X,Secret Avengers by Rick Remender - Volume 1,Books
3160,0785162143,Incredible Hulk: Past Perfect,Books
3161,0785162518,Avengers: The Bride of Ultron,Books
3162,0785163239,Essential Black Panther - Volume 1,Books
3163,0785161678,"The Mighty Thor, Vol. 3",Books
3164,0785162925,Alpha Flight Classic - Volume 3,Books
3165,0785161074,"Journey into Mystery, Vol. 4: The Manchester Gods",Books
3166,0785162496,X-Men Legacy - Volume 1: Prodigal (Marvel Now),Books
3167,0785162321,Avengers - West Coast Avengers: Along Came A Spider-Woman,Books
3168,0785161910,X-Men Legacy: Back to School,Books
3169,0785162658,Spider-Man: Return of the Burglar,Books
3170,0785163085,Scarlet Spider - Volume 1: Life After Death,Books
3171,0785162380,Deadpool Classic - Volume 7,Books
3172,0785159967,"Uncanny X-Men, Vol. 2",Books
3173,0785162119,Incredible Hulks: Fall of the Hulks,Books
3174,0785160485,Invincible Iron Man - Volume 10: Long Way Down (Iron Man (Marvel Comics)),Books
3175,0785162909,X-Men: The Wedding of Cyclops &amp; Phoenix,Books
3176,0785161120,"Incredible Hulk, Vol. 2",Books
3177,0785163123,"FF, Vol. 3",Books
3179,0785162941,Marvel Masterworks: The Fantastic Four - Volume 8 (Marvel Masterworks Fantastic Four (Quality)),Books
3180,0785162372,Avengers: Road to Marvel's The Avengers,Books
3181,0785162550,Hulk: Abominable (Hulk (Hardcover Marvel)),Books
3182,0785163506,Fear Itself: Dracula,Books
3183,0785162860,Fantastic Four: Reunited They Stand,Books
3185,0785162399,Thunderbolts Classic - Volume 3,Books
3186,0785162755,X-Men: Iceman,Books
3187,0785163298,Essential Thor - Volume 6,Books
3188,0785163352,Daredevil by Ed Brubaker &amp; Michael Lark Ultimate Collection - Book 2 (Daredevil Ultimate Collection),Books
3189,0785162836,Alpha Flight: The Complete Series by Greg Pak &amp; Fred Van Lente,Books
3190,0785163042,Age of Apocalypse - Volume 2: Weapon Omega,Books
3191,0785161821,"Uncanny X-Force, Vol. 5: Otherworld",Books
3192,0785161082,Journey Into Mystery Featuring Sif - Volume 1: Stronger Than Monsters (Marvel Now),Books
3193,0785163255,Wolverine: Sabretooth Reborn (Wolverine (Marvel Hardcover)),Books
3194,0785163158,FF by Jonathan Hickman - Volume 4 (Fantastic Four),Books
3195,0785162038,Avengers: The Crossing,Books
3196,0785162461,New Defender - Volume 1,Books
3197,0785162291,Spider-Man: Spider-Island Companion (Amazing Spider-Man),Books
3199,0785160566,Spider-Man: Revenge of the Sinister Six (Spider-Man (Marvel)),Books
3200,0785162089,Incredible Hulk: Pardoned,Books
3201,0785163387,Ender's Shadow - Ultimate Collection (Ender's Game Gn),Books
3202,0785162232,Avengers: West Coast Avengers Assemble (Avengers (Marvel Unnumbered)),Books
3203,078516300X,X-Force: Necrosha,Books
3204,0785163247,Essential X-Men - Volume 10,Books
3205,0785163581,X-Men: Mutant Genesis 2.0,Books
3206,0785163522,Essential Wolverine - Volume 6,Books
3207,0785163379,Ender's Game Ultimate Collection (Ender's Game Gn),Books
3208,0785163409,Battle Scars,Books
3209,0785163891,Fear Itself: The Home Front,Books
3211,0785163484,Avengers: Fear Itself,Books
3212,078516314X,"FF, Vol. 4",Books
3213,078516345X,Fear Itself: Shattered Heroes,Books
3214,0785163360,Daredevil by Ed Brubaker &amp; Michael Lark Ultimate Collection Book 3,Books
3215,0785161708,Thunderbolts: The Great Escape,Books
3216,0785163840,Marvel Zombies Destroy!,Books
3217,078516328X,Avengers Assemble by Brian Michael Bendis,Books
3218,0785163832,"Spider-Man: The Complete Ben Reilly Epic, Book 5",Books
3219,0785163115,Scarlet Spider - Volume 2: Lone Star,Books
3220,0785161899,X-Men: The Curse is Broken (X-Men (Marvel Hardcover)),Books
3221,0785161783,Astonishing X-Men - Volume 9: Exalted,Books
3222,0785163417,Marvel's The Avengers Prelude: Fury's Big Week,Books
3223,0785161449,Wolverine: Back in Japan,Books
3224,0785164227,Essential Hulk - Volume 4,Books
3225,0785163131,FF by Jonathan Hickman - Volume 3 (Fantastic Four),Books
3226,0785160647,"Nick Fury, Agent of S.H.I.E.L.D. Classic - Volume 1",Books
3227,0785163700,Journey Into Mystery Volume 3: The Terrorism Myth,Books
3228,0785163824,Marvel Firsts: The 1970s - Volume 3,Books
3229,0785161198,Secret Avengers by Rick Remender - Volume 1 (Secret Avengers (Marvel)),Books
3230,0785163328,Essential Web of Spider-Man - Volume 2,Books
3231,0785163808,Marvel Firsts: The 1970s Volume 1,Books
3232,0785163565,Elektra: Assassin,Books
3233,0785164138,X-Factor - Volume 17: The Road to Redemption (X-Factor (Graphic Novels)),Books
3234,0785163441,Fear Itself: The Fearless,Books
3235,0785162984,X-Men Legacy: Necrosha,Books
3236,078516359X,Quasar Classic - Volume 1,Books
3237,0785163867,Ant-Man: Season One,Books
3238,0785163883,Hulk: Season One,Books
3239,0785162097,Silver Surfer: Parable,Books
3240,0785163344,Daredevil By Ed Brubaker &amp; Michael Lark Ultimate Collection - Book 1,Books
3241,078516412X,Marvel Universe Ultimate Spider-Man - Volume 3 (Marvel Adventures Spider-Man),Books
3242,0785163875,Dr. Strange: Season One,Books
3243,0785164189,Essential Hulk Volume 2: Reissue,Books
3244,0785162844,Essential Marvel Two-In-One Volume 4,Books
3245,0785164626,"Ultimate Spider-Man, Vol. 12",Books
3246,0785163514,Essential Punisher - Volume 4,Books
3247,078516393X,Elektra By Greg Rucka Ultimate Collection,Books
3248,0785162348,Avengers: The Art of Marvel's The Avengers,Books
3249,0785163956,Essential Sgt. Fury - Volume 1,Books
3250,078516474X,Strikeforce: Morituri Volume 3,Books
3251,0785164731,Strikeforce: Morituri Volume 2,Books
3252,0785162429,"Deadpool, Vol. 11: Dead",Books
3253,078516488X,Spellbinders: Signs and Wonders,Books
3254,0785164553,Infernal Man-Thing,Books
3255,0785163816,Marvel Firsts: The 1970s - Volume 2,Books
3256,0785162402,X-Men: Operation Zero Tolerance,Books
3257,0785163220,Essential Avengers - Volume 8,Books
3258,0785164871,X-Men - Phoenix: Endsong/Warsong Ultimate Collection,Books
3259,0785164820,Castle: Richard Castle's Storm Season,Books
3260,0785164197,Essential Hulk - Volume 3: Reissue,Books
3262,0785163670,Space: Punisher,Books
3263,0785164154,Astonishing X-Men - Volume 11: Weaponized,Books
3264,0785165134,John Carter: The Gods of Mars,Books
3265,0785164596,X-Men by Brian Wood - Volume 1: Blank Generation,Books
3266,0785164464,Marvel Universe Avengers Earth's Mightiest Heroes - Volume 3 (Marvel Avengers Digest),Books
3267,0785164502,Venom: Circle of Four,Books
3268,0785164472,Ghost Rider By Daniel Way Ultimate Collection,Books
3269,078516202X,Punisher: Official Index to the Marvel Universe,Books
3270,0785165231,Spider-Man: Dying Wish,Books
3271,0785163549,Elektra: Assassin,Books
3272,0785161228,Secret Avengers by Rick Remender - Volume 3,Books
3273,0785164960,First X-Men,Books
3274,0785162607,Iron Man: Revenge of the Mandarin,Books
3275,0785163336,Secret Warriors Omnibus,Books
